Labels,TimeSlice,EventId,param0,param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12
0,5383007,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383007,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383008,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383008,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383008,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383008,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383008,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383010,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383010,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383010,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383011,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383011,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383015,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383015,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383015,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383016,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383016,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383017,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383017,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383017,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383018,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383018,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383019,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383019,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383019,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383022,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383022,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383022,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383025,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383025,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383025,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383025,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383026,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383026,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383026,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383028,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383028,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383028,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383029,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383029,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383030,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383032,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383032,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383034,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383034,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383035,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383035,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383035,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383036,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383036,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383037,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383037,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383037,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383038,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383039,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383039,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383043,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383043,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383043,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383043,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383044,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383044,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383044,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383045,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383046,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383046,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383046,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383047,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383047,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383050,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383050,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383052,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383053,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383053,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383053,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383054,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383054,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383055,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383055,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383055,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383057,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383057,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383060,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383061,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383061,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383061,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383062,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383062,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383062,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383064,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383064,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383064,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383064,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383064,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383068,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383068,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383071,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383071,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383071,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383071,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383071,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383073,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383073,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383073,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383075,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383075,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383075,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383078,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383078,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383080,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383080,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383080,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383082,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383082,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383082,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383082,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383082,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383083,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383086,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383086,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383089,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383089,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383089,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383089,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383089,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383090,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383091,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383091,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383091,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383093,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383093,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383096,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383096,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383098,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383098,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383098,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383100,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383100,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383100,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383100,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383100,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383103,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383103,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383105,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383107,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383107,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383107,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383107,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383107,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383109,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383109,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383109,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383110,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383110,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383113,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383114,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383114,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383116,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383116,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383116,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383117,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383117,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383118,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383118,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383118,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383120,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383121,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383121,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383124,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383124,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383125,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383125,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383125,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383127,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383127,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383127,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383128,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383128,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383132,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383132,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5383135,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5383135,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5383136,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5383136,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5383136,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5383139,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
